Index,X0,X1,F0,F1,Critical
581,2.758621,0.620690,31.980975,24.202140,0
582,2.758621,0.724138,32.537455,23.306778,0
583,0.862069,2.793103,34.178359,21.992866,0
584,2.931034,0.827586,37.103448,21.689655,0
585,2.931034,0.931034,37.831153,20.837099,0
586,2.931034,1.034483,38.644471,20.005945,0
587,1.034483,2.896552,37.840666,20.149822,0
588,3.793103,1.448276,65.940547,14.071344,0
589,3.793103,1.551724,67.181926,13.347206,0
590,1.034483,3.000000,40.280618,19.725327,0
591,3.103448,1.034483,42.806183,19.322235,0
592,3.103448,1.137931,43.705113,18.512485,0
593,3.275862,1.137931,48.104637,17.888228,0
594,3.448276,1.137931,52.741974,17.323424,0
595,3.448276,1.241379,53.726516,16.535077,0
596,3.620690,1.241379,58.601665,16.029727,0
597,3.620690,1.344828,59.671819,15.262782,0
598,3.620690,1.448276,60.827586,14.517241,0
599,3.965517,1.551724,72.532699,12.960761,0
600,4.137931,1.551724,78.121284,12.633769,0
601,4.137931,1.655172,79.448276,11.931034,0
602,4.137931,1.758621,80.860880,11.249703,0
603,4.310345,1.758621,86.687277,10.982164,0
604,4.310345,1.862069,88.185493,10.322235,0
605,4.310345,1.965517,89.769322,9.683710,0
606,4.482759,1.965517,95.833532,9.475624,0
607,4.655172,1.965517,102.135553,9.326992,0
608,4.655172,2.068966,103.804994,8.709869,0
609,4.655172,2.172414,105.560048,8.114150,0
610,4.827586,2.172414,112.099881,8.024970,0
611,5.000000,2.172414,118.877527,7.995244,0
612,5.000000,2.275862,120.718193,7.420927,0
613,2.068966,0.000000,17.122473,33.590963,0
614,2.068966,0.103448,17.165279,32.567182,0
615,2.068966,0.206897,17.293698,31.564804,0
616,2.241379,0.206897,20.266350,30.583829,0
617,2.413793,0.206897,23.476813,29.662307,0
618,2.586207,0.206897,26.925089,28.800238,0
619,2.586207,0.310345,27.139120,27.819263,0
620,2.586207,0.413793,27.438763,26.859691,0
621,2.586207,0.517241,27.824019,25.921522,0
622,2.758621,0.517241,31.510107,25.118906,0
623,2.931034,0.517241,35.434007,24.375743,0
624,2.931034,0.620690,35.904875,23.458977,0
625,2.931034,0.724138,36.461356,22.563615,0
626,3.965517,1.344828,70.135553,14.430440,0
627,3.965517,1.448276,71.291320,13.684899,0
628,3.103448,0.724138,40.623068,21.879905,0
629,3.103448,0.827586,41.265161,21.005945,0
630,3.103448,0.931034,41.992866,20.153389,0
631,3.275862,0.931034,46.392390,19.529132,0
632,3.275862,1.034483,47.205707,18.697979,0
633,3.448276,1.034483,51.843044,18.133175,0
634,3.620690,1.034483,56.718193,17.627824,0
635,3.620690,1.137931,57.617122,16.818074,0
636,3.793103,1.137931,62.730083,16.372176,0
637,3.793103,1.241379,63.714625,15.583829,0
638,3.793103,1.344828,64.784780,14.816885,0
639,4.137931,1.448276,76.879905,13.357907,0
640,4.310345,1.448276,82.706302,13.090369,0
641,4.310345,1.551724,83.947681,12.366231,0
642,4.310345,1.655172,85.274673,11.663496,0
643,4.482759,1.655172,91.338882,11.455410,0
644,4.482759,1.758621,92.751486,10.774078,0
645,4.482759,1.862069,94.249703,10.114150,0
646,4.655172,1.862069,100.551724,9.965517,0
647,4.827586,1.862069,107.091558,9.876338,0
648,4.827586,1.965517,108.675386,9.237812,0
649,4.827586,2.068966,110.344828,8.620690,0
650,5.000000,2.068966,117.122473,8.590963,0
651,2.241379,0.000000,20.095125,32.609988,0
652,2.241379,0.103448,20.137931,31.586207,0
653,2.413793,0.103448,23.348395,30.664685,0
654,2.586207,0.103448,26.796671,29.802616,0
655,2.758621,0.103448,30.482759,29.000000,0
656,2.758621,0.206897,30.611177,27.997622,0
657,2.758621,0.310345,30.825208,27.016647,0
658,2.758621,0.413793,31.124851,26.057075,0
659,2.931034,0.413793,35.048751,25.313912,0
660,3.103448,0.413793,39.210464,24.630202,0
661,3.103448,0.517241,39.595719,23.692033,0
662,3.103448,0.620690,40.066587,22.775268,0
663,4.137931,1.344828,75.724138,14.103448,0
664,3.275862,0.620690,44.466112,22.151011,0
665,3.275862,0.724138,45.022592,21.255648,0
666,3.275862,0.827586,45.664685,20.381688,0
667,3.448276,0.827586,50.302021,19.816885,0
668,3.448276,0.931034,51.029727,18.964328,0
669,3.620690,0.931034,55.904875,18.458977,0
670,3.793103,0.931034,61.017836,18.013080,0
671,3.793103,1.034483,61.831153,17.181926,0
672,3.965517,1.034483,67.181926,16.795482,0
673,3.965517,1.137931,68.080856,15.985731,0
674,3.965517,1.241379,69.065398,15.197384,0
675,4.137931,1.241379,74.653983,14.870392,0
676,4.310345,1.344828,81.550535,13.835910,0
677,4.482759,1.344828,87.614744,13.627824,0
678,4.482759,1.448276,88.770511,12.882283,0
679,4.482759,1.551724,90.011891,12.158145,0
680,4.655172,1.551724,96.313912,12.009512,0
681,4.655172,1.655172,97.640904,11.306778,0
682,4.655172,1.758621,99.053508,10.625446,0
683,4.827586,1.758621,105.593341,10.536266,0
684,5.000000,1.758621,112.370987,10.506540,0
685,5.000000,1.862069,113.869203,9.846611,0
686,5.000000,1.965517,115.453032,9.208086,0
687,2.413793,0.000000,23.305589,31.688466,0
688,2.586207,0.000000,26.753864,30.826397,0
689,2.758621,0.000000,30.439952,30.023781,0
690,2.931034,0.000000,34.363853,29.280618,0
691,2.931034,0.103448,34.406659,28.256837,0
692,2.931034,0.206897,34.535077,27.254459,0
693,2.931034,0.310345,34.749108,26.273484,0
694,3.103448,0.310345,38.910820,25.589774,0
695,3.275862,0.310345,43.310345,24.965517,0
696,3.275862,0.413793,43.609988,24.005945,0
697,3.275862,0.517241,43.995244,23.067776,0
698,4.310345,1.241379,80.480380,14.602854,0
699,3.448276,0.517241,48.632580,22.502973,0
700,3.448276,0.620690,49.103448,21.586207,0
701,3.448276,0.724138,49.659929,20.690844,0
702,3.620690,0.724138,54.535077,20.185493,0
703,3.620690,0.827586,55.177170,19.311534,0
704,3.793103,0.827586,60.290131,18.865636,0
705,3.965517,0.827586,65.640904,18.479191,0
706,3.965517,0.931034,66.368609,17.626635,0
707,4.137931,0.931034,71.957194,17.299643,0
708,4.137931,1.034483,72.770511,16.468490,0
709,4.137931,1.137931,73.669441,15.658740,0
710,4.310345,1.137931,79.495838,15.391201,0
711,4.482759,1.241379,86.544590,14.394768,0
712,4.655172,1.241379,92.846611,14.246136,0
713,4.655172,1.344828,93.916766,13.479191,0
714,4.655172,1.448276,95.072533,12.733650,0
715,4.827586,1.448276,101.612366,12.644471,0
716,4.827586,1.551724,102.853746,11.920333,0
717,4.827586,1.655172,104.180737,11.217598,0
718,5.000000,1.655172,110.958383,11.187872,0
719,3.103448,0.000000,38.525565,28.596908,0
720,3.103448,0.103448,38.568371,27.573127,0
721,3.103448,0.206897,38.696790,26.570749,0
722,3.275862,0.206897,43.096314,25.946492,0
723,3.448276,0.206897,47.733650,25.381688,0
724,3.448276,0.310345,47.947681,24.400713,0
725,3.448276,0.413793,48.247325,23.441141,0
726,4.482759,1.137931,85.560048,15.183115,0
727,3.620690,0.413793,53.122473,22.935791,0
728,3.620690,0.517241,53.507729,21.997622,0
729,3.620690,0.620690,53.978597,21.080856,0
730,3.793103,0.620690,59.091558,20.634958,0
731,3.793103,0.724138,59.648038,19.739596,0
732,3.965517,0.724138,64.998811,19.353151,0
733,4.137931,0.724138,70.587396,19.026159,0
734,4.137931,0.827586,71.229489,18.152200,0
735,4.310345,0.827586,77.055886,17.884661,0
736,4.310345,0.931034,77.783591,17.032105,0
737,4.310345,1.034483,78.596908,16.200951,0
738,4.482759,1.034483,84.661118,15.992866,0
739,4.655172,1.137931,91.862069,15.034483,0
740,4.827586,1.137931,98.401902,14.945303,0
741,4.827586,1.241379,99.386445,14.156956,0
742,4.827586,1.344828,100.456599,13.390012,0
743,5.000000,1.344828,107.234245,13.360285,0
744,5.000000,1.448276,108.390012,12.614744,0
745,5.000000,1.551724,109.631391,11.890606,0
746,3.275862,0.000000,42.925089,27.972652,0
747,3.275862,0.103448,42.967895,26.948870,0
748,3.448276,0.103448,47.605232,26.384067,0
749,3.620690,0.103448,52.480380,25.878716,0
750,3.620690,0.206897,52.608799,24.876338,0
751,3.620690,0.310345,52.822830,23.895363,0
752,4.655172,1.034483,90.963139,15.844233,0
753,3.793103,0.310345,57.935791,23.449465,0
754,3.793103,0.413793,58.235434,22.489893,0
755,3.793103,0.517241,58.620690,21.551724,0
756,3.965517,0.517241,63.971463,21.165279,0
757,3.965517,0.620690,64.442331,20.248514,0
758,4.137931,0.620690,70.030916,19.921522,0
759,4.310345,0.620690,75.857313,19.653983,0
760,4.310345,0.724138,76.413793,18.758621,0
761,4.482759,0.724138,82.478002,18.550535,0
762,4.482759,0.827586,83.120095,17.676576,0
763,4.482759,0.931034,83.847800,16.824019,0
764,4.655172,0.931034,90.149822,16.675386,0
765,4.827586,1.034483,97.502973,15.755054,0
766,5.000000,1.034483,104.280618,15.725327,0
767,5.000000,1.137931,105.179548,14.915577,0
768,5.000000,1.241379,106.164090,14.127229,0
769,3.448276,0.000000,47.562426,27.407848,0
770,3.620690,0.000000,52.437574,26.902497,0
771,3.793103,0.000000,57.550535,26.456599,0
772,3.793103,0.103448,57.593341,25.432818,0
773,3.793103,0.206897,57.721760,24.430440,0
774,4.827586,0.931034,96.689655,16.586207,0
775,3.965517,0.206897,63.072533,24.043995,0
776,3.965517,0.310345,63.286564,23.063020,0
777,3.965517,0.413793,63.586207,22.103448,0
778,4.137931,0.413793,69.174792,21.776457,0
779,4.137931,0.517241,69.560048,20.838288,0
780,4.310345,0.517241,75.386445,20.570749,0
781,4.482759,0.517241,81.450654,20.362663,0
782,4.482759,0.620690,81.921522,19.445898,0
783,4.655172,0.620690,88.223543,19.297265,0
784,4.655172,0.724138,88.780024,18.401902,0
785,4.655172,0.827586,89.422117,17.527943,0
786,4.827586,0.827586,95.961950,17.438763,0
787,5.000000,0.931034,103.467301,16.556480,0
788,3.965517,0.000000,62.901308,26.070155,0
789,3.965517,0.103448,62.944114,25.046373,0
790,5.000000,0.827586,102.739596,17.409037,0
791,4.137931,0.103448,68.532699,24.719382,0
792,4.137931,0.206897,68.661118,23.717004,0
793,4.137931,0.310345,68.875149,22.736029,0
794,4.310345,0.310345,74.701546,22.468490,0
795,4.310345,0.413793,75.001189,21.508918,0
796,4.482759,0.413793,81.065398,21.300832,0
797,4.655172,0.413793,87.367420,21.152200,0
798,4.655172,0.517241,87.752675,20.214031,0
799,4.827586,0.517241,94.292509,20.124851,0
800,4.827586,0.620690,94.763377,19.208086,0
801,4.827586,0.724138,95.319857,18.312723,0
802,5.000000,0.724138,102.097503,18.282996,0
803,4.137931,0.000000,68.489893,25.743163,0
804,4.310345,0.000000,74.316290,25.475624,0
805,4.310345,0.103448,74.359096,24.451843,0
806,4.310345,0.206897,74.487515,23.449465,0
807,4.482759,0.206897,80.551724,23.241379,0
808,4.482759,0.310345,80.765755,22.260404,0
809,4.655172,0.310345,87.067776,22.111772,0
810,4.827586,0.310345,93.607610,22.022592,0
811,4.827586,0.413793,93.907253,21.063020,0
812,5.000000,0.413793,100.684899,21.033294,0
813,5.000000,0.517241,101.070155,20.095125,0
814,5.000000,0.620690,101.541023,19.178359,0
815,4.482759,0.000000,80.380499,25.267539,0
816,4.482759,0.103448,80.423306,24.243757,0
817,4.655172,0.103448,86.725327,24.095125,0
818,4.655172,0.206897,86.853746,23.092747,0
819,4.827586,0.206897,93.393579,23.003567,0
820,5.000000,0.206897,100.171225,22.973841,0
821,5.000000,0.310345,100.385256,21.992866,0
822,4.655172,0.000000,86.682521,25.118906,0
823,4.827586,0.000000,93.222354,25.029727,0
824,4.827586,0.103448,93.265161,24.005945,0
825,5.000000,0.103448,100.042806,23.976219,0
826,5.000000,0.000000,100.000000,25.000000,0
827,0.000000,0.103448,0.042806,48.976219,1
828,0.000000,0.206897,0.171225,47.973841,1
829,0.000000,0.310345,0.385256,46.992866,1
830,0.172414,1.344828,7.353151,36.665874,1
831,0.344828,1.862069,14.344828,31.517241,0
832,0.000000,0.413793,0.684899,46.033294,1
833,0.689655,2.586207,28.656361,24.405470,0
834,0.000000,0.517241,1.070155,45.095125,1
835,0.517241,2.275862,21.788347,27.516052,0
836,0.000000,0.620690,1.541023,44.178359,1
837,0.172414,1.448276,8.508918,35.920333,1
838,0.862069,2.896552,36.532699,21.546968,0
839,0.000000,0.724138,2.097503,43.282996,1
840,0.344828,1.965517,15.928656,30.878716,0
841,0.000000,0.827586,2.739596,42.409037,1
842,0.172414,1.551724,9.750297,35.196195,1
843,0.517241,2.379310,23.714625,26.963139,0
844,0.689655,2.689655,30.839477,23.916766,0
845,0.000000,0.931034,3.467301,41.556480,1
846,0.344828,2.068966,17.598098,30.261593,0
847,0.172414,1.655172,11.077289,34.493460,0
848,0.000000,1.034483,4.280618,40.725327,1
849,0.862069,3.000000,38.972652,21.122473,0
850,0.517241,2.482759,25.726516,26.431629,0
851,0.000000,1.137931,5.179548,39.915577,1
852,0.689655,2.793103,33.108205,23.449465,0
853,0.344828,2.172414,19.353151,29.665874,0
854,0.172414,1.758621,12.489893,33.812128,0
855,0.000000,1.241379,6.164090,39.127229,1
856,0.172414,1.862069,13.988109,33.152200,0
857,0.517241,2.586207,27.824019,25.921522,0
858,0.000000,1.344828,7.234245,38.360285,1
859,0.344828,2.275862,21.193817,29.091558,0
860,0.689655,2.896552,35.462545,23.003567,0
861,0.000000,1.448276,8.390012,37.614744,1
862,0.172414,1.965517,15.571938,32.513674,0
863,0.517241,2.689655,30.007134,25.432818,0
864,0.344828,2.379310,23.120095,28.538644,0
865,0.000000,1.551724,9.631391,36.890606,1
866,0.689655,3.000000,37.902497,22.579073,0
867,0.172414,2.068966,17.241379,31.896552,0
868,0.000000,1.655172,10.958383,36.187872,0
869,0.344828,2.482759,25.131986,28.007134,0
870,0.517241,2.793103,32.275862,24.965517,0
871,0.172414,2.172414,18.996433,31.300832,0
872,0.000000,1.758621,12.370987,35.506540,0
873,0.344828,2.586207,27.229489,27.497027,0
874,0.000000,1.862069,13.869203,34.846611,0
875,0.517241,2.896552,34.630202,24.519620,0
876,0.172414,2.275862,20.837099,30.726516,0
877,0.000000,1.965517,15.453032,34.208086,0
878,0.344828,2.689655,29.412604,27.008323,0
879,0.172414,2.379310,22.763377,30.173603,0
880,0.517241,3.000000,37.070155,24.095125,0
881,0.000000,2.068966,17.122473,33.590963,0
882,0.172414,2.482759,24.775268,29.642093,0
883,0.344828,2.793103,31.681332,26.541023,0
884,0.000000,2.172414,18.877527,32.995244,0
885,0.172414,2.586207,26.872771,29.131986,0
886,0.344828,2.896552,34.035672,26.095125,0
887,0.000000,2.275862,20.718193,32.420927,0
888,0.172414,2.689655,29.055886,28.643282,0
889,0.000000,2.379310,22.644471,31.868014,0
890,0.344828,3.000000,36.475624,25.670630,0
891,0.172414,2.793103,31.324614,28.175981,0
892,0.000000,2.482759,24.656361,31.336504,0
893,0.000000,2.586207,26.753864,30.826397,0
894,0.172414,2.896552,33.678954,27.730083,0
895,0.000000,2.689655,28.936980,30.337693,0
896,0.172414,3.000000,36.118906,27.305589,0
897,0.000000,2.793103,31.205707,29.870392,0
898,0.000000,2.896552,33.560048,29.424495,0
899,0.000000,3.000000,36.000000,29.000000,0
