Index,X0,X1,F0,F1,Critical
581,4.807692,1.615385,102.893491,11.492604,0
582,5.000000,1.615385,110.437870,11.455621,0
583,3.076923,0.000000,37.869822,28.698225,0
584,3.076923,0.115385,37.923077,27.557692,0
585,3.076923,0.230769,38.082840,26.443787,0
586,3.076923,0.346154,38.349112,25.356509,0
587,3.461538,0.346154,48.408284,24.025148,0
588,3.269231,0.346154,43.230769,24.653846,0
589,3.653846,0.346154,53.881657,23.470414,0
590,3.846154,0.346154,59.650888,22.989645,0
591,3.846154,0.461538,60.023669,21.928994,0
592,3.846154,0.576923,60.502959,20.894970,0
593,4.038462,0.807692,67.846154,18.500000,0
594,4.038462,0.576923,66.568047,20.488166,0
595,4.038462,0.692308,67.153846,19.480769,0
596,4.230769,0.807692,74.207101,18.167160,0
597,4.230769,0.923077,75.005917,17.213018,0
598,4.423077,0.923077,81.662722,16.954142,0
599,4.423077,1.038462,82.568047,16.026627,0
600,4.615385,1.038462,89.520710,15.841716,0
601,4.807692,1.038462,96.769231,15.730769,0
602,4.807692,1.153846,97.781065,14.829882,0
603,4.807692,1.269231,98.899408,13.955621,0
604,5.000000,1.269231,106.443787,13.918639,0
605,5.000000,1.384615,107.668639,13.071006,0
606,5.000000,1.500000,109.000000,12.250000,0
607,3.269231,0.000000,42.751479,27.995562,0
608,3.269231,0.115385,42.804734,26.855030,0
609,3.269231,0.230769,42.964497,25.741124,0
610,3.653846,0.230769,53.615385,24.557692,0
611,3.461538,0.230769,48.142012,25.112426,0
612,3.846154,0.230769,59.384615,24.076923,0
613,4.038462,0.230769,65.449704,23.670118,0
614,4.038462,0.346154,65.715976,22.582840,0
615,4.038462,0.461538,66.088757,21.522189,0
616,4.230769,0.692308,73.514793,19.147929,0
617,4.230769,0.461538,72.449704,21.189349,0
618,4.230769,0.576923,72.928994,20.155325,0
619,4.423077,0.692308,80.171598,18.889053,0
620,4.423077,0.807692,80.863905,17.908284,0
621,4.615385,0.807692,87.816568,17.723373,0
622,4.615385,0.923077,88.615385,16.769231,0
623,4.807692,0.923077,95.863905,16.658284,0
624,5.000000,0.923077,103.408284,16.621302,0
625,5.000000,1.038462,104.313609,15.693787,0
626,5.000000,1.153846,105.325444,14.792899,0
627,3.461538,0.000000,47.928994,27.366864,0
628,3.461538,0.115385,47.982249,26.226331,0
629,3.653846,0.115385,53.455621,25.671598,0
630,3.846154,0.115385,59.224852,25.190828,0
631,4.038462,0.115385,65.289941,24.784024,0
632,4.230769,0.115385,71.650888,24.451183,0
633,4.230769,0.230769,71.810651,23.337278,0
634,4.230769,0.346154,72.076923,22.250000,0
635,4.423077,0.576923,79.585799,19.896450,0
636,4.423077,0.346154,78.733728,21.991124,0
637,4.423077,0.461538,79.106509,20.930473,0
638,4.615385,0.576923,86.538462,19.711538,0
639,4.615385,0.692308,87.124260,18.704142,0
640,4.807692,0.692308,94.372781,18.593195,0
641,4.807692,0.807692,95.065089,17.612426,0
642,5.000000,0.807692,102.609467,17.575444,0
643,3.653846,0.000000,53.402367,26.812130,0
644,3.846154,0.000000,59.171598,26.331361,0
645,4.038462,0.000000,65.236686,25.924556,0
646,4.230769,0.000000,71.597633,25.591716,0
647,4.423077,0.000000,78.254438,25.332840,0
648,4.423077,0.115385,78.307692,24.192308,0
649,4.423077,0.230769,78.467456,23.078402,0
650,4.615385,0.461538,86.059172,20.745562,0
651,4.615385,0.230769,85.420118,22.893491,0
652,4.615385,0.346154,85.686391,21.806213,0
653,4.807692,0.461538,93.307692,20.634615,0
654,4.807692,0.576923,93.786982,19.600592,0
655,5.000000,0.576923,101.331361,19.563609,0
656,5.000000,0.692308,101.917160,18.556213,0
657,4.615385,0.000000,85.207101,25.147929,0
658,4.615385,0.115385,85.260355,24.007396,0
659,4.807692,0.346154,92.934911,21.695266,0
660,4.807692,0.115385,92.508876,23.896450,0
661,4.807692,0.230769,92.668639,22.782544,0
662,5.000000,0.346154,100.479290,21.658284,0
663,5.000000,0.461538,100.852071,20.597633,0
664,4.807692,0.000000,92.455621,25.036982,0
665,5.000000,0.230769,100.213018,22.745562,0
666,5.000000,0.000000,100.000000,25.000000,0
667,5.000000,0.115385,100.053254,23.859467,0
668,0.000000,0.115385,0.053254,48.859467,1
669,0.192308,1.384615,7.816568,36.184911,1
670,0.000000,0.230769,0.213018,47.745562,1
671,0.000000,0.346154,0.479290,46.658284,1
672,0.384615,1.961538,15.982249,30.534024,0
673,0.000000,0.461538,0.852071,45.597633,1
674,0.961538,3.000000,39.698225,20.309172,0
675,0.000000,0.576923,1.331361,44.563609,1
676,0.192308,1.500000,9.147929,35.363905,1
677,0.576923,2.423077,24.816568,26.204142,0
678,0.000000,0.692308,1.917160,43.556213,1
679,0.769231,2.769231,33.041420,22.875740,0
680,0.384615,2.076923,17.846154,29.846154,0
681,0.000000,0.807692,2.609467,42.575444,1
682,0.192308,1.615385,10.585799,34.569527,0
683,0.000000,0.923077,3.408284,41.621302,1
684,0.576923,2.538462,27.106509,25.622781,0
685,0.000000,1.038462,4.313609,40.693787,1
686,0.384615,2.192308,19.816568,29.184911,0
687,0.192308,1.730769,12.130178,33.801775,0
688,0.769231,2.884615,35.650888,22.374260,0
689,0.000000,1.153846,5.325444,39.792899,1
690,0.192308,1.846154,13.781065,33.060651,0
691,0.576923,2.653846,29.502959,25.068047,0
692,0.000000,1.269231,6.443787,38.918639,1
693,0.384615,2.307692,21.893491,28.550296,0
694,0.769231,3.000000,38.366864,21.899408,0
695,0.000000,1.384615,7.668639,38.071006,1
696,0.192308,1.961538,15.538462,32.346154,0
697,0.384615,2.423077,24.076923,27.942308,0
698,0.576923,2.769231,32.005917,24.539941,0
699,0.000000,1.500000,9.000000,37.250000,1
700,0.192308,2.076923,17.402367,31.658284,0
701,0.000000,1.615385,10.437870,36.455621,0
702,0.384615,2.538462,26.366864,27.360947,0
703,0.576923,2.884615,34.615385,24.038462,0
704,0.192308,2.192308,19.372781,30.997041,0
705,0.000000,1.730769,11.982249,35.687870,0
706,0.384615,2.653846,28.763314,26.806213,0
707,0.000000,1.846154,13.633136,34.946746,0
708,0.192308,2.307692,21.449704,30.362426,0
709,0.576923,3.000000,37.331361,23.563609,0
710,0.000000,1.961538,15.390533,34.232249,0
711,0.384615,2.769231,31.266272,26.278107,0
712,0.192308,2.423077,23.633136,29.754438,0
713,0.000000,2.076923,17.254438,33.544379,0
714,0.192308,2.538462,25.923077,29.173077,0
715,0.384615,2.884615,33.875740,25.776627,0
716,0.000000,2.192308,19.224852,32.883136,0
717,0.192308,2.653846,28.319527,28.618343,0
718,0.384615,3.000000,36.591716,25.301775,0
719,0.000000,2.307692,21.301775,32.248521,0
720,0.192308,2.769231,30.822485,28.090237,0
721,0.000000,2.423077,23.485207,31.640533,0
722,0.192308,2.884615,33.431953,27.588757,0
723,0.000000,2.538462,25.775148,31.059172,0
724,0.000000,2.653846,28.171598,30.504438,0
725,0.192308,3.000000,36.147929,27.113905,0
726,0.000000,2.769231,30.674556,29.976331,0
727,0.000000,2.884615,33.284024,29.474852,0
728,0.000000,3.000000,36.000000,29.000000,0
